records,size,acks,compression,inflight,batch,linger,time,batch-size-avg,batch-size-max,batch-split-rate,batch-split-total,buffer-available-bytes,buffer-exhausted-rate,buffer-exhausted-total,buffer-total-bytes,bufferpool-wait-ratio,bufferpool-wait-time-total,compression-rate-avg,connection-close-rate,connection-close-total,connection-count,connection-creation-rate,connection-creation-total,failed-authentication-rate,failed-authentication-total,failed-reauthentication-rate,failed-reauthentication-total,incoming-byte-rate,incoming-byte-total,io-ratio,io-time-ns-avg,io-wait-ratio,io-wait-time-ns-avg,io-waittime-total,iotime-total,metadata-age,network-io-rate,network-io-total,outgoing-byte-rate,outgoing-byte-total,produce-throttle-time-avg,produce-throttle-time-max,reauthentication-latency-avg,reauthentication-latency-max,record-error-rate,record-error-total,record-queue-time-avg,record-queue-time-max,record-retry-rate,record-retry-total,record-send-rate,record-send-total,record-size-avg,record-size-max,records-per-request-avg,request-latency-avg,request-latency-max,request-rate,request-size-avg,request-size-max,request-total,requests-in-flight,response-rate,response-total,select-rate,select-total,successful-authentication-no-reauth-total,successful-authentication-rate,successful-authentication-total,successful-reauthentication-rate,successful-reauthentication-total,waiting-threads,incoming-byte-rate--2,incoming-byte-rate-1,incoming-byte-rate-2,incoming-byte-rate-3,incoming-byte-total--2,incoming-byte-total-1,incoming-byte-total-2,incoming-byte-total-3,outgoing-byte-rate--2,outgoing-byte-rate-1,outgoing-byte-rate-2,outgoing-byte-rate-3,outgoing-byte-total--2,outgoing-byte-total-1,outgoing-byte-total-2,outgoing-byte-total-3,request-latency-avg--2,request-latency-avg-1,request-latency-avg-2,request-latency-avg-3,request-latency-max--2,request-latency-max-1,request-latency-max-2,request-latency-max-3,request-rate--2,request-rate-1,request-rate-2,request-rate-3,request-size-avg--2,request-size-avg-1,request-size-avg-2,request-size-avg-3,request-size-max--2,request-size-max-1,request-size-max-2,request-size-max-3,request-total--2,request-total-1,request-total-2,request-total-3,response-rate--2,response-rate-1,response-rate-2,response-rate-3,response-total--2,response-total-1,response-total-2,response-total-3,byte-rate,byte-total,compression-rate,record-error-rate,record-error-total,record-retry-rate,record-retry-total,record-send-rate,record-send-total
16384,1024,1,"snappy",1,1048576,20,2,81978.706,82120.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.131,4.000,0.000,0.000,0.000,0.000,95.759,2904.000,0.001,60391.891,0.008,627813.215,236057769.000,22707351.000,0.281,1.449,44.000,45918.283,1394676.000,0.000,0.000,NaN,NaN,0.000,0.000,106.765,149.000,0.000,0.000,543.831,16384.000,1110.000,1110.000,963.765,16.588,28.000,0.724,63394.364,82168.000,22.000,0.000,0.725,22.000,12.324,376.000,0.000,0.000,0.000,0.000,0.000,0.000,26.182,19.921,28.137,21.982,794.000,600.000,848.000,662.000,2.568,10835.640,21747.932,13637.420,78.000,326532.000,657266.000,410800.000,NaN,18.500,13.875,19.400,NaN,22.000,28.000,24.000,0.066,0.166,0.298,0.199,39.000,65306.400,73029.556,68466.667,48.000,82156.000,82168.000,82152.000,2.000,5.000,9.000,6.000,0.066,0.166,0.299,0.199,2.000,5.000,9.000,6.000,46260.307,1393638.000,0.082,0.000,0.000,0.000,0.000,543.849,16384.000
16384,1024,1,"snappy",1,1048576,1000,1,81978.941,82121.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.130,4.000,0.000,0.000,0.000,0.000,95.269,2904.000,0.001,49526.237,0.012,696763.746,367891258.000,26149853.000,0.438,1.441,44.000,45682.280,1394680.000,0.000,0.000,NaN,NaN,0.000,0.000,153.765,287.000,0.000,0.000,541.441,16384.000,1110.000,1110.000,963.765,22.765,44.000,0.721,63394.545,82169.000,22.000,0.000,0.722,22.000,17.212,528.000,0.000,0.000,0.000,0.000,0.000,0.000,26.049,32.109,17.786,19.834,794.000,972.000,538.000,600.000,2.555,27059.515,8147.551,10786.727,78.000,821581.000,246496.000,326525.000,NaN,23.900,16.333,24.750,NaN,44.000,20.000,32.000,0.066,0.362,0.132,0.165,39.000,74689.182,61624.000,65305.000,48.000,82169.000,82150.000,82150.000,2.000,11.000,4.000,5.000,0.066,0.363,0.132,0.165,2.000,11.000,4.000,5.000,46057.107,1393642.000,0.082,0.000,0.000,0.000,0.000,541.459,16384.000
16384,1024,1,"snappy",1,5000000,0,2,346829.250,389839.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.131,4.000,0.000,0.000,0.000,0.000,69.175,2098.000,0.001,306596.655,0.009,4610712.552,267421328.000,17782606.000,0.284,0.757,23.000,45682.105,1387731.000,0.000,0.000,NaN,NaN,0.000,0.000,61.500,105.000,0.000,0.000,542.930,16384.000,1110.000,1110.000,4096.000,77.750,94.000,0.296,154192.333,389887.000,9.000,0.000,0.297,9.000,1.901,58.000,0.000,0.000,0.000,0.000,0.000,0.000,26.180,13.729,13.724,15.769,794.000,414.000,414.000,476.000,2.568,7231.267,12923.704,25787.186,78.000,218095.000,389934.000,779624.000,NaN,59.000,86.000,83.000,NaN,59.000,86.000,94.000,0.066,0.066,0.066,0.099,39.000,109047.500,194967.000,259874.667,48.000,218047.000,389886.000,389887.000,2.000,2.000,2.000,3.000,0.066,0.066,0.066,0.099,2.000,2.000,2.000,3.000,45974.185,1387317.000,0.082,0.000,0.000,0.000,0.000,542.948,16384.000
16384,1024,1,"snappy",1,5000000,20,1,346848.750,389842.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,3.000,0.097,3.000,0.000,0.000,0.000,0.000,57.046,1746.000,0.001,593409.926,0.018,20093224.370,542517058.000,16022068.000,0.564,0.685,21.000,45268.822,1387761.000,0.000,0.000,NaN,NaN,0.000,0.000,207.750,383.000,0.000,0.000,538.009,16384.000,1110.000,1110.000,4096.000,197.500,340.000,0.261,173470.125,389890.000,8.000,0.000,0.261,8.000,0.877,27.000,0.000,0.000,0.000,0.000,0.000,0.000,25.942,15.638,15.626,794.000,476.000,476.000,2.544,25615.741,19922.749,78.000,779820.000,607863.000,NaN,208.000,187.000,NaN,340.000,339.000,0.065,0.099,0.098,39.000,259940.000,202621.000,48.000,389890.000,389719.000,2.000,3.000,3.000,0.065,0.099,0.098,2.000,3.000,3.000,45560.062,1387395.000,0.082,0.000,0.000,0.000,0.000,538.045,16384.000
16384,1024,1,"snappy",1,5000000,1000,2,346861.500,389841.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,3.000,0.098,3.000,0.000,0.000,0.000,0.000,57.267,1746.000,0.001,135863.672,0.014,3135589.664,420169015.000,18205732.000,0.443,0.688,21.000,45446.900,1387812.000,0.000,0.000,NaN,NaN,0.000,0.000,173.750,248.000,0.000,0.000,541.101,16384.000,1110.000,1110.000,4096.000,84.500,125.000,0.262,173476.500,389889.000,8.000,0.000,0.262,8.000,4.368,134.000,0.000,0.000,0.000,0.000,0.000,0.000,26.042,13.697,17.764,794.000,414.000,538.000,2.554,12875.091,32885.077,78.000,389935.000,997799.000,NaN,77.000,87.000,NaN,77.000,125.000,0.065,0.066,0.132,39.000,194967.500,249449.750,48.000,389887.000,389889.000,2.000,2.000,4.000,0.066,0.066,0.132,2.000,2.000,4.000,45823.568,1387446.000,0.082,0.000,0.000,0.000,0.000,541.119,16384.000
16384,1024,1,"snappy",5,0,0,4,1119.000,1119.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.024,0.000,0.000,4.000,0.119,4.000,0.000,0.000,0.000,0.000,24151.725,807682.000,0.011,49237.568,0.072,320416.124,2406645506.000,369823374.000,3.397,496.447,16626.000,561264.519,18797310.000,0.000,0.000,NaN,NaN,0.000,0.000,1470.899,3088.000,0.000,0.000,491.466,16384.000,1110.000,1110.000,1.972,5.782,35.000,248.223,2261.195,2294.000,8313.000,0.000,248.580,8313.000,223.322,7511.000,0.000,0.000,0.000,0.000,0.000,0.000,23.743,7977.620,8123.628,8103.441,794.000,265918.000,270858.000,270112.000,2.329,186314.779,189455.917,187965.779,78.000,6212480.000,6317597.000,6267155.000,NaN,5.869,5.927,5.557,NaN,35.000,32.000,32.000,0.060,81.451,83.366,84.428,39.000,2287.364,2272.517,2226.343,48.000,2294.000,2294.000,2294.000,2.000,2716.000,2780.000,2815.000,0.060,81.481,83.378,84.451,2.000,2716.000,2780.000,2815.000,549966.883,18333696.000,1.024,0.000,0.000,0.000,0.000,491.481,16384.000
16384,1024,1,"snappy",5,0,20,5,1119.000,1119.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.024,0.000,0.000,4.000,0.119,4.000,0.000,0.000,0.000,0.000,24231.058,807500.000,0.011,49164.036,0.069,312800.358,2319414654.000,364551326.000,3.280,497.768,16612.000,563223.767,18797030.000,0.000,0.000,NaN,NaN,0.000,0.000,1430.813,3013.000,0.000,0.000,493.212,16384.000,1110.000,1110.000,1.974,5.586,17.000,248.876,2263.066,2294.000,8306.000,0.000,249.235,8306.000,221.178,7415.000,0.000,0.000,0.000,0.000,0.000,0.000,23.826,8097.899,8041.785,8144.052,794.000,268996.000,267132.000,270578.000,2.337,188012.432,187694.669,190039.813,78.000,6246149.000,6235780.000,6315023.000,NaN,5.552,5.809,5.401,NaN,17.000,17.000,17.000,0.060,84.186,82.320,83.419,39.000,2233.160,2279.993,2278.147,48.000,2294.000,2294.000,2294.000,2.000,2797.000,2735.000,2772.000,0.060,84.204,82.337,83.434,2.000,2797.000,2735.000,2772.000,551903.910,18333696.000,1.024,0.000,0.000,0.000,0.000,493.212,16384.000
16384,1024,1,"snappy",5,0,1000,4,1119.000,1119.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.024,0.000,0.000,4.000,0.119,4.000,0.000,0.000,0.000,0.000,24115.635,805004.000,0.010,31053.073,0.073,232594.336,2452707274.000,327454659.000,3.338,491.102,16420.000,562081.352,18793190.000,0.000,0.000,NaN,NaN,0.000,0.000,1520.104,3048.000,0.000,0.000,493.643,16384.000,1110.000,1110.000,1.997,5.551,20.000,245.551,2289.061,2294.000,8210.000,0.000,245.941,8210.000,314.073,10545.000,0.000,0.000,0.000,0.000,0.000,0.000,23.786,8037.174,8095.316,8094.352,794.000,266794.000,268724.000,268692.000,2.333,187351.943,188626.855,188701.112,78.000,6235260.000,6277879.000,6279973.000,NaN,5.352,5.560,5.739,NaN,18.000,19.000,20.000,0.060,81.786,82.475,82.362,39.000,2290.691,2287.023,2291.125,48.000,2294.000,2294.000,2294.000,2.000,2722.000,2745.000,2741.000,0.060,82.003,82.693,82.573,2.000,2722.000,2745.000,2741.000,552402.784,18333696.000,1.024,0.000,0.000,0.000,0.000,493.672,16384.000
16384,1024,1,"snappy",5,1048576,0,2,81978.647,82123.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.130,4.000,0.000,0.000,0.000,0.000,94.992,2904.000,0.001,37390.599,0.015,828472.112,473057576.000,21350032.000,0.526,1.437,44.000,45552.308,1394675.000,0.000,0.000,NaN,NaN,0.000,0.000,226.471,328.000,0.000,0.000,539.498,16384.000,1110.000,1110.000,963.765,125.647,275.000,0.719,63394.318,82171.000,22.000,0.000,0.720,22.000,18.556,571.000,0.000,0.000,0.000,0.000,0.000,0.000,25.973,27.912,24.017,17.721,794.000,848.000,724.000,538.000,2.548,21568.156,16164.702,8114.022,78.000,657268.000,490825.000,246504.000,NaN,134.250,52.167,249.667,NaN,275.000,66.000,258.000,0.065,0.295,0.231,0.132,39.000,73029.778,70117.857,61626.000,48.000,82171.000,82150.000,82157.000,2.000,9.000,7.000,4.000,0.065,0.296,0.232,0.132,2.000,9.000,7.000,4.000,45891.629,1393637.000,0.082,0.000,0.000,0.000,0.000,539.515,16384.000
16384,1024,1,"snappy",5,1048576,20,1,81979.059,82124.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.131,4.000,0.000,0.000,0.000,0.000,95.589,2904.000,0.001,60071.246,0.009,703567.308,283537625.000,24208712.000,0.336,1.446,44.000,45833.974,1394682.000,0.000,0.000,NaN,NaN,0.000,0.000,87.824,143.000,0.000,0.000,542.930,16384.000,1110.000,1110.000,963.765,47.000,64.000,0.723,63394.636,82172.000,22.000,0.000,0.724,22.000,13.188,403.000,0.000,0.000,0.000,0.000,0.000,0.000,26.136,17.824,32.222,19.889,794.000,538.000,972.000,600.000,2.563,8141.819,27148.759,10888.385,78.000,246518.000,819431.000,328655.000,NaN,41.333,48.300,48.000,NaN,53.000,64.000,64.000,0.066,0.132,0.364,0.166,39.000,61629.500,74493.727,65731.000,48.000,82172.000,82152.000,82157.000,2.000,4.000,11.000,5.000,0.066,0.133,0.365,0.166,2.000,4.000,11.000,5.000,46183.855,1393644.000,0.082,0.000,0.000,0.000,0.000,542.948,16384.000
16384,1024,1,"snappy",5,1048576,1000,1,81977.941,82118.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.131,4.000,0.000,0.000,0.000,0.000,95.766,2904.000,0.001,56316.344,0.008,618900.099,230230837.000,20949680.000,0.276,1.449,44.000,45919.367,1394663.000,0.000,0.000,NaN,NaN,0.000,0.000,63.647,113.000,0.000,0.000,543.488,16384.000,1110.000,1110.000,963.765,49.824,69.000,0.724,63393.773,82166.000,22.000,0.000,0.725,22.000,12.192,372.000,0.000,0.000,0.000,0.000,0.000,0.000,26.184,19.909,26.080,24.009,794.000,600.000,786.000,724.000,2.568,10832.891,19072.663,16320.003,78.000,326525.000,575098.000,492962.000,NaN,45.250,47.429,55.667,NaN,57.000,69.000,69.000,0.066,0.166,0.265,0.232,39.000,65305.000,71887.250,70423.143,48.000,82149.000,82155.000,82166.000,2.000,5.000,8.000,7.000,0.066,0.166,0.265,0.232,2.000,5.000,8.000,7.000,46230.718,1393625.000,0.082,0.000,0.000,0.000,0.000,543.506,16384.000
16384,1024,1,"snappy",5,5000000,0,1,346892.500,389841.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.131,4.000,0.000,0.000,0.000,0.000,69.106,2098.000,0.001,559253.867,0.010,9764277.767,292928333.000,16777616.000,0.311,0.822,25.000,45646.858,1387984.000,0.000,0.000,NaN,NaN,0.000,0.000,53.750,149.000,0.000,0.000,542.499,16384.000,1110.000,1110.000,4096.000,90.250,124.000,0.296,154220.444,389889.000,9.000,0.000,0.296,9.000,0.982,30.000,0.000,0.000,0.000,0.000,0.000,0.000,26.154,15.757,13.716,13.719,794.000,476.000,414.000,414.000,2.565,25769.986,12916.065,7229.102,78.000,779774.000,389936.000,218196.000,NaN,112.000,83.000,54.000,NaN,124.000,83.000,54.000,0.066,0.099,0.066,0.066,39.000,259924.667,194968.000,109098.000,48.000,389889.000,389888.000,218148.000,2.000,3.000,2.000,2.000,0.066,0.099,0.066,0.066,2.000,3.000,2.000,2.000,45946.026,1387570.000,0.082,0.000,0.000,0.000,0.000,542.517,16384.000
16384,1024,1,"snappy",5,5000000,20,1,346872.750,389839.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.131,4.000,0.000,0.000,0.000,0.000,69.268,2098.000,0.001,525432.032,0.007,7223786.645,223937386.000,16288393.000,0.244,0.824,25.000,45749.580,1387905.000,0.000,0.000,NaN,NaN,0.000,0.000,53.000,80.000,0.000,0.000,543.831,16384.000,1110.000,1110.000,4096.000,84.500,93.000,0.297,154211.667,389887.000,9.000,0.000,0.297,9.000,1.017,31.000,0.000,0.000,0.000,0.000,0.000,0.000,26.215,15.795,13.753,13.750,794.000,476.000,414.000,414.000,2.571,20140.396,12951.639,12947.735,78.000,607958.000,389935.000,389934.000,NaN,76.500,92.000,93.000,NaN,92.000,92.000,93.000,0.066,0.099,0.066,0.066,39.000,202652.667,194967.500,194967.000,48.000,389811.000,389887.000,389886.000,2.000,3.000,2.000,2.000,0.066,0.100,0.066,0.066,2.000,3.000,2.000,2.000,46057.793,1387491.000,0.082,0.000,0.000,0.000,0.000,543.885,16384.000
16384,1024,1,"snappy",5,5000000,1000,2,346864.250,389838.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.130,4.000,0.000,0.000,0.000,0.000,68.450,2098.000,0.001,598136.484,0.019,18970853.452,588096457.000,18542231.000,0.604,0.814,25.000,45206.052,1387871.000,0.000,0.000,NaN,NaN,0.000,0.000,191.250,375.000,0.000,0.000,538.770,16384.000,1110.000,1110.000,4096.000,242.000,299.000,0.293,154207.889,389886.000,9.000,0.000,0.294,9.000,1.005,31.000,0.000,0.000,0.000,0.000,0.000,0.000,25.906,13.619,15.657,13.610,794.000,414.000,476.000,414.000,2.541,7172.598,25636.761,12777.636,78.000,218090.000,779819.000,389884.000,NaN,255.000,207.000,299.000,NaN,255.000,294.000,299.000,0.065,0.066,0.099,0.066,39.000,109045.000,259939.667,194942.000,48.000,218042.000,389886.000,389836.000,2.000,2.000,3.000,2.000,0.065,0.066,0.099,0.066,2.000,2.000,3.000,2.000,45626.525,1387457.000,0.082,0.000,0.000,0.000,0.000,538.788,16384.000
16384,1024,1,"snappy",10,0,0,3,1119.000,1119.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.024,0.000,0.000,4.000,0.125,4.000,0.000,0.000,0.000,0.000,25271.173,807136.000,0.010,54530.753,0.033,177705.578,1048107499.000,321622383.000,1.894,518.493,16584.000,587646.783,18796470.000,0.000,0.000,NaN,NaN,0.000,0.000,809.633,1605.000,0.000,0.000,514.735,16384.000,1110.000,1110.000,1.977,6.328,18.000,259.247,2266.820,2294.000,8292.000,0.000,259.620,8292.000,183.572,5898.000,0.000,0.000,0.000,0.000,0.000,0.000,24.861,8466.522,8475.828,8390.675,794.000,269464.000,269828.000,267050.000,2.439,197533.044,197094.475,195773.174,78.000,6288662.000,6275291.000,6232439.000,NaN,6.387,6.231,6.367,NaN,18.000,18.000,18.000,0.063,86.723,87.720,85.943,39.000,2277.675,2246.792,2277.938,48.000,2294.000,2294.000,2294.000,2.000,2761.000,2793.000,2736.000,0.063,86.750,87.734,85.965,2.000,2761.000,2793.000,2736.000,576006.032,18333696.000,1.024,0.000,0.000,0.000,0.000,514.751,16384.000
16384,1024,1,"snappy",10,0,20,3,1119.000,1119.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.024,0.000,0.000,4.000,0.124,4.000,0.000,0.000,0.000,0.000,25242.697,807110.000,0.009,43221.774,0.035,163808.592,1112587958.000,293562287.000,1.929,517.815,16582.000,586966.555,18796430.000,0.000,0.000,NaN,NaN,0.000,0.000,826.569,1617.000,0.000,0.000,514.799,16384.000,1110.000,1110.000,1.977,6.326,19.000,258.908,2267.088,2294.000,8291.000,0.000,259.304,8291.000,211.187,6792.000,0.000,0.000,0.000,0.000,0.000,0.000,24.833,8465.521,8392.887,8472.747,794.000,269466.000,267154.000,269696.000,2.436,197141.911,195107.709,197483.042,78.000,6283307.000,6218668.000,6294377.000,NaN,6.235,6.463,6.280,NaN,18.000,18.000,19.000,0.062,86.845,86.528,86.688,39.000,2269.981,2254.774,2278.095,48.000,2294.000,2294.000,2294.000,2.000,2768.000,2758.000,2763.000,0.063,86.959,86.645,86.802,2.000,2768.000,2758.000,2763.000,576078.429,18333696.000,1.024,0.000,0.000,0.000,0.000,514.815,16384.000
16384,1024,1,"snappy",10,0,1000,3,1119.000,1119.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.024,0.000,0.000,4.000,0.125,4.000,0.000,0.000,0.000,0.000,25185.319,805628.000,0.009,36334.006,0.036,151437.209,1151074228.000,276174779.000,1.942,514.738,16468.000,587445.691,18794150.000,0.000,0.000,NaN,NaN,0.000,0.000,846.441,1663.000,0.000,0.000,515.285,16384.000,1110.000,1110.000,1.991,6.232,19.000,257.369,2282.505,2294.000,8234.000,0.000,257.409,8234.000,236.578,7601.000,0.000,0.000,0.000,0.000,0.000,0.000,24.822,8468.931,8460.430,8384.122,794.000,269312.000,268974.000,266548.000,2.438,197310.597,196857.403,195234.178,78.000,6291643.000,6277192.000,6225237.000,NaN,6.064,6.344,6.289,NaN,19.000,13.000,16.000,0.063,86.271,86.427,85.461,39.000,2287.039,2277.646,2284.491,48.000,2294.000,2294.000,2294.000,2.000,2751.000,2756.000,2725.000,0.063,86.509,86.688,85.713,2.000,2751.000,2756.000,2725.000,576621.985,18333696.000,1.024,0.000,0.000,0.000,0.000,515.301,16384.000
16384,1024,1,"snappy",10,1048576,0,1,81978.000,82363.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.131,4.000,0.000,0.000,0.000,0.000,95.630,2904.000,0.001,50491.928,0.009,905079.690,288720421.000,16106925.000,0.322,1.447,44.000,45857.495,1394664.000,0.000,0.000,NaN,NaN,0.000,0.000,80.412,149.000,0.000,0.000,542.283,16384.000,1110.000,1110.000,963.765,62.471,109.000,0.723,63393.818,82411.000,22.000,0.000,0.724,22.000,10.443,319.000,0.000,0.000,0.000,0.000,0.000,0.000,26.148,19.895,26.062,23.960,794.000,600.000,786.000,724.000,2.565,10876.456,18954.163,16294.691,78.000,328643.000,572719.000,493224.000,NaN,42.750,59.000,79.667,NaN,55.000,76.000,109.000,0.066,0.165,0.265,0.231,39.000,65728.600,71589.875,70460.571,48.000,82150.000,82154.000,82411.000,2.000,5.000,8.000,7.000,0.066,0.166,0.265,0.232,2.000,5.000,8.000,7.000,46128.227,1393626.000,0.082,0.000,0.000,0.000,0.000,542.301,16384.000
16384,1024,1,"snappy",10,1048576,20,2,81916.765,82623.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.131,4.000,0.000,0.000,0.000,0.000,95.658,2904.000,0.001,119958.335,0.009,1469020.551,271768802.000,22192292.000,0.315,1.447,44.000,45830.801,1393623.000,0.000,0.000,NaN,NaN,0.000,0.000,68.588,112.000,0.000,0.000,542.570,16384.000,1110.000,1110.000,963.765,55.294,79.000,0.723,63346.500,82671.000,22.000,0.000,0.725,22.000,6.055,185.000,0.000,0.000,0.000,0.000,0.000,0.000,26.155,28.120,17.812,24.005,794.000,848.000,538.000,724.000,2.565,21646.276,8164.865,16320.719,78.000,653566.000,247028.000,492951.000,NaN,50.625,71.333,53.500,NaN,70.000,79.000,67.000,0.066,0.298,0.132,0.232,39.000,72618.444,61757.000,70421.571,48.000,82671.000,82670.000,82155.000,2.000,9.000,4.000,7.000,0.066,0.298,0.132,0.232,2.000,9.000,4.000,7.000,46116.667,1392585.000,0.082,0.000,0.000,0.000,0.000,542.588,16384.000
16384,1024,1,"snappy",10,1048576,1000,1,81978.588,82123.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.131,4.000,0.000,0.000,0.000,0.000,95.652,2904.000,0.001,56623.850,0.009,755691.014,276582911.000,20724329.000,0.315,1.447,44.000,45866.873,1394674.000,0.000,0.000,NaN,NaN,0.000,0.000,83.882,120.000,0.000,0.000,542.876,16384.000,1110.000,1110.000,963.765,54.294,89.000,0.724,63394.273,82171.000,22.000,0.000,0.725,22.000,11.980,366.000,0.000,0.000,0.000,0.000,0.000,0.000,26.153,28.132,17.823,24.017,794.000,848.000,538.000,724.000,2.565,21780.455,8083.548,16335.322,78.000,657247.000,244398.000,492951.000,NaN,48.875,74.667,51.333,NaN,63.000,89.000,65.000,0.066,0.298,0.132,0.232,39.000,73027.444,61099.500,70421.571,48.000,82152.000,82171.000,82156.000,2.000,9.000,4.000,7.000,0.066,0.299,0.133,0.232,2.000,9.000,4.000,7.000,46178.999,1393636.000,0.082,0.000,0.000,0.000,0.000,542.894,16384.000
16384,1024,1,"snappy",10,5000000,0,1,346868.500,389837.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,3.000,0.098,3.000,0.000,0.000,0.000,0.000,57.495,1746.000,0.001,327477.854,0.010,6363334.563,305440059.000,15718937.000,0.323,0.756,23.000,45628.617,1387840.000,0.000,0.000,NaN,NaN,0.000,0.000,71.000,126.000,0.000,0.000,542.247,16384.000,1110.000,1110.000,4096.000,81.750,98.000,0.263,173480.000,389885.000,8.000,0.000,0.263,8.000,1.571,48.000,0.000,0.000,0.000,0.000,0.000,0.000,26.147,17.802,13.712,794.000,538.000,414.000,2.564,38642.130,7224.202,78.000,1169620.000,218142.000,NaN,90.667,55.000,NaN,98.000,55.000,0.066,0.132,0.066,39.000,292405.000,109071.000,48.000,389885.000,218094.000,2.000,4.000,2.000,0.066,0.132,0.066,2.000,4.000,2.000,45921.560,1387474.000,0.082,0.000,0.000,0.000,0.000,542.265,16384.000
16384,1024,1,"snappy",10,5000000,20,2,346877.750,389841.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.131,4.000,0.000,0.000,0.000,0.000,69.131,2098.000,0.001,594472.063,0.009,8419150.188,269412806.000,19023106.000,0.298,0.823,25.000,45664.440,1387925.000,0.000,0.000,NaN,NaN,0.000,0.000,56.000,81.000,0.000,0.000,542.696,16384.000,1110.000,1110.000,4096.000,76.000,99.000,0.296,154213.889,389889.000,9.000,0.000,0.297,9.000,1.048,32.000,0.000,0.000,0.000,0.000,0.000,0.000,26.164,15.776,13.708,13.726,794.000,476.000,414.000,414.000,2.566,25841.634,12889.873,7231.453,78.000,779823.000,389880.000,218144.000,NaN,86.000,75.000,57.000,NaN,99.000,75.000,57.000,0.066,0.099,0.066,0.066,39.000,259941.000,194940.000,109072.000,48.000,389889.000,389832.000,218096.000,2.000,3.000,2.000,2.000,0.066,0.099,0.066,0.066,2.000,3.000,2.000,2.000,45960.814,1387511.000,0.082,0.000,0.000,0.000,0.000,542.714,16384.000
16384,1024,1,"snappy",10,5000000,1000,1,346863.500,389842.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,3.000,0.098,3.000,0.000,0.000,0.000,0.000,57.406,1746.000,0.000,464879.645,0.010,10311285.129,319649839.000,14411269.000,0.368,0.756,23.000,45621.959,1387820.000,0.000,0.000,NaN,NaN,0.000,0.000,145.500,169.000,0.000,0.000,543.020,16384.000,1110.000,1110.000,4096.000,79.500,106.000,0.263,173477.500,389890.000,8.000,0.000,0.263,8.000,1.014,31.000,0.000,0.000,0.000,0.000,0.000,0.000,26.106,15.781,15.771,794.000,476.000,476.000,2.564,20144.561,25752.469,78.000,607983.000,779759.000,NaN,55.500,103.500,NaN,63.000,106.000,0.066,0.099,0.099,39.000,202661.000,259919.667,48.000,389889.000,389890.000,2.000,3.000,3.000,0.066,0.099,0.099,2.000,3.000,3.000,45986.345,1387454.000,0.082,0.000,0.000,0.000,0.000,543.038,16384.000
