records,size_b,acks,compression,inflight,batch_b,linger_ms,time_ms,records_persec,mb_persec,latency_avg_ms,latency_max_ms,latency_50th_ms,latency_95th_ms,latency_99th_ms,latency_999th_ms,producer_batch-size-avg,producer_batch-size-max,producer_batch-split-rate,producer_batch-split-total,producer_buffer-available-bytes,producer_buffer-exhausted-rate,producer_buffer-exhausted-total,producer_buffer-total-bytes,producer_bufferpool-wait-ratio,producer_bufferpool-wait-time-total,producer_compression-rate-avg,producer_connection-close-rate,producer_connection-close-total,producer_connection-count,producer_connection-creation-rate,producer_connection-creation-total,producer_incoming-byte-rate,producer_incoming-byte-total,producer_io-ratio,producer_io-time-ns-avg,producer_io-wait-ratio,producer_io-wait-time-ns-avg,producer_io-waittime-total,producer_iotime-total,producer_metadata-age,producer_network-io-rate,producer_network-io-total,producer_outgoing-byte-rate,producer_outgoing-byte-total,producer_produce-throttle-time-avg,producer_produce-throttle-time-max,producer_record-error-rate,producer_record-error-total,producer_record-queue-time-avg,producer_record-queue-time-max,producer_record-retry-rate,producer_record-retry-total,producer_record-send-rate,producer_record-send-total,producer_record-size-avg,producer_record-size-max,producer_records-per-request-avg,producer_request-latency-avg,producer_request-latency-max,producer_request-rate,producer_request-size-avg,producer_request-size-max,producer_request-total,producer_requests-in-flight,producer_response-rate,producer_response-total,producer_select-rate,producer_select-total,producer_waiting-threads,producer-node_incoming-byte-rate_1,producer-node_incoming-byte-rate_2,producer-node_incoming-byte-rate_3,producer-node_incoming-byte-total_1,producer-node_incoming-byte-total_2,producer-node_incoming-byte-total_3,producer-node_outgoing-byte-rate_1,producer-node_outgoing-byte-rate_2,producer-node_outgoing-byte-rate_3,producer-node_outgoing-byte-total_1,producer-node_outgoing-byte-total_2,producer-node_outgoing-byte-total_3,producer-node_request-latency-avg_1,producer-node_request-latency-avg_2,producer-node_request-latency-avg_3,producer-node_request-latency-max_1,producer-node_request-latency-max_2,producer-node_request-latency-max_3,producer-node_request-rate_1,producer-node_request-rate_2,producer-node_request-rate_3,producer-node_request-size-avg_1,producer-node_request-size-avg_2,producer-node_request-size-avg_3,producer-node_request-size-max_1,producer-node_request-size-max_2,producer-node_request-size-max_3,producer-node_request-total_1,producer-node_request-total_2,producer-node_request-total_3,producer-node_response-rate_1,producer-node_response-rate_2,producer-node_response-rate_3,producer-node_response-total_1,producer-node_response-total_2,producer-node_response-total_3,producer-topic_byte-rate,producer-topic_byte-total,producer-topic_compression-rate,producer-topic_record-error-rate,producer-topic_record-error-total,producer-topic_record-retry-rate,producer-topic_record-retry-total,producer-topic_record-send-rate,producer-topic_record-send-total
51200,10240,1,none,5,1048576,150,6023,9730.140631,95.02,304.58,1816,58,1648,1749,1800,1041470.133,1045701,0,0,33554432,0,0,33554432,0.126,4394568566,1,0,0,4,0.113,4,943.581,33098,0.01,47596.334,0.105,489440.696,3704576629,360256654,5.029,29.021,1018,14964517.96,524925361,0,0,0,0,276.349,1766,0,0,1463.861,51200,10327,10327,101.587,27.26,58,14.511,1031287.546,1045749,509,0,14.511,509,214.608,7569,0,318.604,337.8,267.22,11140,11822,9342,5153787.708,5517324.523,4337222.991,180207341,193084289,151633653,6.586,36.341,40.483,14,58,56,5.005,5.315,4.176,1029756.234,1038087.575,1038586.664,1045749,1045749,1045749,175,186,146,5.005,5.315,4.176,175,186,146,15007889.836,524900947,1,0,0,0,0,1463.903,51200
51200,10240,1,none,5,1048576,1000,5964,9829.14187,95.99,299.89,1394,61,1127,1274,1386,1045619.311,1045701,0,0,33554432,0,0,33554432,0.123,4302742500,1,0,0,4,0.114,4,941.576,32974,0.01,39138.519,0.104,388162.093,3658427730,368880543,4.972,28.954,1014,14988869.878,524925212,0,0,0,0,272.209,1344,0,0,1466.083,51200,10327,10327,101.992,27.699,56,14.477,1035355.448,1045749,507,0,14.477,507,267.611,9425,0,313.76,283.343,324.388,10954,9900,11326,5120642.693,4609330.376,5301226.401,178782119,161045394,185097621,6.69,40.208,37.113,20,56,56,4.926,4.436,5.098,1039430.924,1039002.542,1039874.275,1045749,1045749,1045749,172,155,178,4.927,4.436,5.098,172,155,178,15030665.311,524900894,1,0,0,0,0,1466.125,51200
51200,10240,1,none,5,9437184,0,7523,7566.129747,73.89,329.16,837,308,655,832,833,3570883.007,9432756,0,0,33554432,0,0,33554432,0.164,5987629104,1,0,0,4,0.109,4,299.768,10964,0.043,301468.528,0.113,799651.465,4158187616,1567636347,6.528,8.311,304,14351288.515,524927080,0,0,0,0,65.197,669,0,0,1403.432,51200,10327,10327,348.299,64.558,294,4.156,3453467.632,9432804,152,0,4.156,152,141.404,5200,0,89.482,91.421,98.04,3266,3328,3576,1570050.249,12239910.015,603622.865,57303694,445606164,22017144,13.851,169.979,13.077,119,294,205,1.315,1.346,1.453,1193826.958,9094003.347,415417.811,9432804,9432804,9432804,48,49,53,1.315,1.346,1.453,48,49,53,14388854.527,524919802,1,0,0,0,0,1403.47,51200
51200,10240,1,none,5,9437184,20,6357,9129.814551,89.16,279.2,917,298,570,829,833,9373812.661,9432756,0,0,33554432,0,0,33554432,0.14,4937793363,1,0,0,4,0.112,4,150.237,5322,0.052,696768.129,0.077,1034263.675,2752175640,1854099991,5.371,3.444,122,14817829.25,524936419,0,0,0,0,63.304,628,0,0,1450.877,51200,10327,10327,914.286,215.5,423,1.722,8605515.066,9432804,61,0,1.722,61,74.718,2661,0,46.825,41.618,39.989,1654,1468,1406,5514843.388,4813182.31,4560076.271,194800813,169785006,160350522,86.048,283,303.941,149,404,423,0.623,0.539,0.512,8854582.409,8936052.947,8908362.333,9432804,9432804,9432804,22,19,18,0.623,0.539,0.512,22,19,18,14875694.542,524933509,1,0,0,0,0,1450.918,51200
51200,10240,1,none,5,9437184,150,6481,8954.179783,87.44,283.7,763,275,540,674,678,9373811.768,9432756,0,0,33554432,0,0,33554432,0.141,4977441270,1,0,0,4,0.112,4,149.764,5322,0.05,611426.638,0.083,1017067.633,2948479068,1772525825,5.489,3.433,122,14771544.278,524936369,0,0,0,0,79.786,389,0,0,1445.838,51200,10327,10327,914.286,205.054,426,1.717,8605514.246,9432804,61,0,1.717,61,81.148,2899,0,43.222,41.421,43.426,1530,1468,1530,5062723.636,4790586.27,4992842.074,179215354,169783168,175937769,87.579,256.278,274,157,399,426,0.565,0.536,0.568,8960767.7,8935956.211,8796888.45,9432804,9432804,9432804,20,19,20,0.565,0.536,0.568,20,19,20,14824022.451,524933459,1,0,0,0,0,1445.878,51200
51200,10240,1,none,5,9437184,1000,6631,8725.289707,85.21,286.98,913,284,608,839,842,9373809.054,9432756,0,0,33554432,0,0,33554432,0.139,4923985052,1,0,0,4,0.112,4,149.134,5322,0.047,566292.38,0.089,1078358.628,3203803484,1682454661,5.639,3.419,122,14709452.097,524936217,0,0,0,0,86.482,547,0,0,1439.861,51200,10327,10327,914.286,199.982,406,1.709,8605511.754,9432804,61,0,1.709,61,82.815,2971,0,42.99,36.273,48.28,1530,1282,1716,4943489.589,4003181.077,5837896.135,175933851,141488432,207513856,80.105,267.867,257.227,137,397,406,0.562,0.453,0.647,8796692.55,8843027,9022341.565,9432804,9432804,9432804,20,16,23,0.562,0.453,0.647,20,16,23,14762734.321,524933307,1,0,0,0,0,1439.901,51200
51200,10240,1,none,10,0,0,7250,7886.629698,77.02,381.48,728,550,687,705,717,10312,10312,0,0,33554432,0,0,33554432,0.147,5319672159,1,0,0,4,0.11,4,72783.718,2642704,0.022,14824.435,0.091,60393.589,3321405827,815284636,6.263,1690.113,61368,14585827.1,529611382,0,0,0,0,376.387,721,0,0,1413.35,51200,10327,10327,1.669,4.207,25,845.056,17260.181,20680,30684,0,845.08,30684,1506.987,54996,0,26671.967,23227.635,23034.429,966112,841514,834284,4869318.465,4893383.966,4855726.575,176415408,177311768,175884128,0.617,7.011,7.079,20,25,25,373.972,237.616,235.299,13020.548,20593.701,20636.411,20680,20680,20680,13549,8610,8523,374.054,237.655,235.318,13549,8610,8523,14574862.664,527974400,1,0,0,0,0,1413.389,51200
51200,10240,1,none,10,0,20,7272,7863.61542,76.79,381.56,734,548,694,712,730,10312,10312,0,0,33554432,0,0,33554432,0.147,5317906665,1,0,0,4,0.11,4,72829.241,2646032,0.023,14196.653,0.091,55973.073,3332244931,845169318,6.285,1696.136,61624,14576734.704,529616502,0,0,0,0,376.51,725,0,0,1412.57,51200,10327,10327,1.662,4.144,24,848.068,17188.644,20680,30812,0,848.068,30812,1630.014,59533,0,27002.179,22980.134,22999.586,978910,832846,833482,4917737.236,4842452.983,4850314.506,178282728,175553448,175780248,0.542,7.094,7.031,17,24,24,380.427,234.788,234.707,12926.532,20624.23,20665.442,20680,20680,20680,13792,8512,8506,380.437,234.866,234.72,13792,8512,8506,14566820.251,527974400,1,0,0,0,0,1412.609,51200
51200,10240,1,none,10,0,150,7252,7875.711429,76.91,380.72,734,538,676,720,731,10312,10312,0,0,33554432,0,0,33554432,0.146,5283864915,1,0,0,4,0.11,4,72901.126,2647696,0.023,14014.593,0.092,55999.751,3346209099,837427966,6.272,1700.267,61752,14582022.632,529619062,0,0,0,0,375.689,725,0,0,1413.154,51200,10327,10327,1.659,4.125,27,850.134,17153.098,20680,30876,0,850.134,30876,1636.961,59754,0,26869.522,23101.28,23081.127,973644,837098,836160,4885679.812,4868133.569,4862279.233,177032608,176401688,176184688,0.523,7.051,6.988,13,27,27,379.65,236.278,236.098,12868.548,20602.86,20594.353,20680,20680,20680,13757,8562,8555,379.65,236.284,236.15,13757,8562,8555,14572851.228,527974400,1,0,0,0,0,1413.193,51200
51200,10240,1,none,10,0,1000,7255,7904.894241,77.2,380.45,757,529,690,725,753,10312,10312,0,0,33554432,0,0,33554432,0.148,5330394189,1,0,0,4,0.11,4,72995.895,2649386,0.023,13653.585,0.091,54591.999,3316791499,829537240,6.245,1704.926,61882,14591736.335,529621662,0,0,0,0,375.423,749,0,0,1414.404,51200,10327,10327,1.655,4.116,23,852.463,17117.148,20680,30941,0,852.487,30941,1665.187,60756,0,26899.21,23144.861,23126.547,973590,838006,836996,4879816.831,4872950.429,4876047.08,176683528,176454408,176483648,0.541,6.967,7.022,15,23,23,381.197,237.221,236.144,12801.299,20541.84,20648.607,20680,20680,20680,13802,8590,8547,381.334,237.247,236.157,13802,8590,8547,14586136.973,527974400,1,0,0,0,0,1414.482,51200
51200,10240,1,none,10,16384,0,7243,7922.017639,77.36,241.54,481,320,461,474,479,10312,10312,0,0,33554432,0,0,33554432,0.151,5473199679,1,0,0,4,0.11,4,73243.088,2657186,0.023,13755.607,0.093,55832.323,3380814656,832943281,6.231,1722.216,62482,14598502.26,529633662,0,0,0,0,236.591,475,0,0,1414.638,51200,10327,10327,1.639,4.01,15,861.108,16953.16,20680,31241,0,861.108,31241,1660.305,60553,0,26838.596,23309.809,23244.708,971584,843582,841226,4824531.713,4910395.801,4895834.475,174648048,177756328,177229208,0.415,6.96,6.899,15,15,15,386.713,238.398,237.845,12475.752,20597.489,20584.112,20680,20680,20680,13999,8630,8610,386.713,238.47,237.911,13999,8630,8610,14588152.078,527974400,1,0,0,0,0,1414.677,51200
51200,10240,1,none,10,16384,20,7231,7939.215382,77.53,241.62,440,338,414,431,436,10312,10312,0,0,33554432,0,0,33554432,0.151,5461866461,1,0,0,4,0.11,4,73294.825,2658330,0.023,13123.584,0.093,54091.741,3407779670,826785823,6.222,1725.07,62570,14602173.141,529635422,0,0,0,0,236.634,431,0,0,1414.951,51200,10327,10327,1.637,4.033,18,862.535,16929.373,20680,31285,0,862.559,31285,1728.205,63000,0,27113.15,23224.974,23105.886,981008,840326,836202,4873199.259,4890193.374,4871461.317,176356208,176971208,176307928,0.427,6.972,7.037,16,18,16,390.533,237.918,235.964,12478.328,20554.147,20644.956,20680,20680,20680,14133,8610,8540,390.619,237.97,235.977,14133,8610,8540,14591377.404,527974400,1,0,0,0,0,1414.99,51200
51200,10240,1,none,10,16384,150,7244,7911.001236,77.26,241.63,504,304,480,494,500,10312,10312,0,0,33554432,0,0,33554432,0.151,5459471505,1,0,0,4,0.11,4,73221.077,2656900,0.023,13888.172,0.093,54970.614,3391796820,856927977,6.239,1721.278,62460,14595673.988,529633222,0,0,0,0,236.651,496,0,0,1414.326,51200,10327,10327,1.64,4.034,15,860.639,16959.117,20680,31230,0,860.639,31230,1691.393,61702,0,27102.046,23227.305,23040.833,981338,840782,833986,4883292.038,4888780.601,4856515.402,176828888,177012968,175791288,0.418,7.016,6.992,15,15,15,388.887,238.124,235.489,12557.086,20530.384,20623.098,20680,20680,20680,14082,8622,8524,388.92,238.197,235.496,14082,8622,8524,14584928.177,527974400,1,0,0,0,0,1414.365,51200
51200,10240,1,none,10,16384,1000,7253,7881.773399,76.97,242.99,469,351,425,440,464,10312,10312,0,0,33554432,0,0,33554432,0.153,5520039804,1,0,0,4,0.11,4,73018.286,2651440,0.023,14131.462,0.094,58413.71,3442086264,832710505,6.264,1708.526,62040,14584992.207,529624822,0,0,0,0,237.957,462,0,0,1413.311,51200,10327,10327,1.651,4.107,34,854.24,17073.656,20680,31020,0,854.263,31020,1614.234,58926,0,27118.066,22953.372,23098.012,982596,831440,836610,4920903.215,4835434.217,4861925.517,178308928,175202288,176113528,0.497,7.068,7.033,34,16,15,384.452,234.724,236.921,12799.435,20599.916,20521.269,20680,20680,20680,13931,8505,8582,384.473,234.796,236.941,13931,8505,8582,14574460.332,527974400,1,0,0,0,0,1413.35,51200
51200,10240,1,none,10,1048576,0,5634,10496.104961,102.5,281.61,834,221,743,814,823,761845.363,1045701,0,0,33554432,0,0,33554432,0.116,4018444471,1,0,0,4,0.115,4,1284.491,44568,0.011,24268.773,0.095,218037.469,3303703723,367720443,4.65,40.002,1388,15128962.736,524944749,0,0,0,0,186.81,797,0,0,1479.512,51200,10327,10327,74.311,18.737,62,20.001,756404.537,1045749,694,0,20.002,694,434.317,15152,0,415.157,425.625,424.374,14364,14736,14674,1214925.689,6970988.851,6985370.048,42033999,241342605,241568067,1.836,25.996,27.983,26,56,62,6.561,6.73,6.709,185171.802,1035805.172,1041241.668,1045749,1045749,1045749,227,233,232,6.561,6.73,6.709,227,233,232,15168659.298,524911455,1,0,0,0,0,1479.555,51200
51200,10240,1,none,10,1048576,20,5926,9947.542258,97.14,299,1269,61,1004,1145,1266,1043540.6,1045701,0,0,33554432,0,0,33554432,0.125,4338100283,1,0,0,4,0.114,4,944.912,33036,0.011,39669.327,0.102,381646.818,3584426912,372574323,4.911,29.06,1016,15013737.036,524925288,0,0,0,0,270.875,1241,0,0,1468.858,51200,10327,10327,101.789,27.62,55,14.53,1033317.496,1045749,508,0,14.53,508,267.16,9392,0,291.274,312.602,321.177,10148,10892,11202,4733391.596,5079879.947,5246885.605,164920830,176998257,183006123,6.392,37.082,37.594,12,55,55,4.563,4.908,5.046,1037237.925,1035077.526,1039807.517,1045749,1045749,1045749,159,171,176,4.564,4.908,5.046,159,171,176,15059126.75,524900922,1,0,0,0,0,1468.901,51200
51200,10240,1,none,10,1048576,150,5908,9961.089494,97.28,298.58,1215,55,970,1149,1188,1039408.006,1045701,0,0,33554432,0,0,33554432,0.124,4327665097,1,0,0,4,0.114,4,948.567,33160,0.01,33871.228,0.104,352784.947,3648501924,350296236,4.91,29.178,1020,15015890.64,524925505,0,0,0,0,269.2,1151,0,0,1468.648,51200,10327,10327,101.386,27.731,58,14.589,1029265.696,1045749,510,0,14.589,510,294.233,10342,0,305.178,312.539,310.859,10644,10892,10830,4947938.297,5101069.639,5010728.883,172569244,177777378,174578805,6.518,37.729,38.509,33,54,58,4.788,4.906,4.879,1033348.766,1039633.789,1026934.147,1045749,1045749,1045749,167,171,170,4.788,4.907,4.88,167,171,170,15056970.339,524901043,1,0,0,0,0,1468.69,51200
51200,10240,1,none,10,1048576,1000,5965,9857.527917,96.26,300.53,1563,63,1144,1366,1556,1043540.583,1045701,0,0,33554432,0,0,33554432,0.124,4337288961,1,0,0,4,0.114,4,943.562,33036,0.01,38833.039,0.104,398899.664,3662297813,356526132,4.966,29.018,1016,14992296.547,524925279,0,0,0,0,272.427,1529,0,0,1466.46,51200,10327,10327,101.789,27.571,57,14.509,1033317.478,1045749,508,0,14.509,508,260.787,9181,0,308.53,326.005,288.989,10768,11388,10086,5012979.857,5328887.521,4693957.795,174958010,186143370,163823821,6.607,37.073,39.229,17,57,56,4.842,5.124,4.527,1035254.497,1039907.095,1036859.627,1045749,1045749,1045749,169,179,158,4.842,5.124,4.527,169,179,158,15034540.515,524900913,1,0,0,0,0,1466.502,51200
51200,10240,1,none,10,9437184,0,7190,7947.842285,77.62,313.37,654,316,539,613,614,4133250.268,9432756,0,0,33554432,0,0,33554432,0.159,5751237948,1,0,0,4,0.11,4,268.174,9724,0.047,390302.156,0.102,846002.284,3712258020,1712645860,6.213,7.281,264,14476809.211,524929102,0,0,0,0,63.945,403,0,0,1415.616,51200,10327,10327,403.15,79.551,246,3.64,3976735.621,9432804,132,0,3.64,132,120.387,4388,0,68.964,92.114,86.836,2460,3328,3142,1143492.038,2090889.676,11292508.056,40788361,75543844,408596819,11.765,39.313,173.689,107,210,246,0.981,1.356,1.271,1165381.743,1541711.102,8882539.543,9432804,9432804,9432804,35,49,46,0.981,1.356,1.271,35,49,46,14513860.259,524922784,1,0,0,0,0,1415.655,51200
51200,10240,1,none,10,9437184,20,6564,8859.664302,86.52,287.32,719,302,497,653,654,9373775.321,9432756,0,0,33554432,0,0,33554432,0.143,5036372969,1,0,0,4,0.112,4,149.503,5322,0.05,584649.67,0.084,984124.885,3000596774,1782596844,5.551,3.427,122,14746174.729,524934328,0,0,0,0,75.089,483,0,0,1443.27,51200,10327,10327,914.286,212.589,355,1.714,8605480.787,9432804,61,0,1.714,61,85.194,3049,0,34.404,55.318,37.923,1220,1964,1344,3723995.234,6815140.21,4255968.443,132052871,241964738,150916641,97.929,239.615,269,127,355,335,0.423,0.76,0.479,8803524.733,8961656.963,8877449.471,9432804,9432804,9432804,15,27,17,0.423,0.76,0.48,15,27,17,14797638.214,524931418,1,0,0,0,0,1443.311,51200
51200,10240,1,none,10,9437184,150,6399,9102.222222,88.89,280.33,957,311,518,893,894,9373862.321,9432756,0,0,33554432,0,0,33554432,0.138,4844357468,1,0,0,4,0.112,4,150.165,5322,0.049,715293.761,0.081,1166393.899,2873994567,1762483826,5.394,3.442,122,14811218.329,524939200,0,0,0,0,65.464,564,0,0,1449.645,51200,10327,10327,914.286,216.286,413,1.721,8605560.656,9432804,61,0,1.721,61,69.163,2464,0,43.284,43.34,41.584,1530,1530,1468,5070449.936,5076714.775,4716613.336,179215053,179218185,166505884,92.421,287.684,271.667,161,413,393,0.566,0.567,0.538,8960752.65,8960909.25,8763467.579,9432804,9432804,9432804,20,20,19,0.566,0.567,0.538,20,20,19,14863137.494,524936290,1,0,0,0,0,1449.686,51200
51200,10240,1,none,10,9437184,1000,6156,9463.955638,92.42,267.82,797,269,529,776,777,9209321.053,9432756,0,0,33554432,0,0,33554432,0.136,4736243315,1,0,0,4,0.113,4,152.842,5384,0.051,732029.853,0.074,1063749.016,2618950077,1802257498,5.168,3.52,124,14901474.948,524934258,0,0,0,0,56.719,462,0,0,1459.147,51200,10327,10327,898.246,207.386,335,1.76,8466681.581,9432804,62,0,1.76,62,69.513,2462,0,38.564,48.862,43.62,1344,1716,1530,4330632.396,5546963.21,5109142.372,150922539,194798254,179213387,90,241.364,266.895,126,335,333,0.488,0.655,0.57,8877796.412,8469489.304,8960669.35,9432804,9432804,9432804,17,23,20,0.488,0.655,0.57,17,23,20,14960422.367,524931300,1,0,0,0,0,1459.188,51200
512000,1024,-1,snappy,1,16384,0,2492,296639.6292,289.69,150.34,310,149,205,212,219,10592.493,15430,0,0,33554432,0,0,33554432,0,0,0.087,0,0,4,0.126,4,6774.228,213754,0.007,5361.624,0.018,14816.915,576585425,208642224,1.508,138.995,4386,1449325.4,45733463,0,0,0,0,140.596,219,0,0,16282.916,512000,1110,1110,234.004,1.838,24,69.498,20854.292,30343,2193,0,69.498,2193,1225.869,38914,0,2285.487,2243.553,2243.639,71858,70562,70540,493394.181,484210.218,476662.659,15517247,15229864,14986274,1.737,1.922,1.858,23,23,24,23.466,22.891,23.314,21026.08,21152.589,20445.121,30343,30341,30342,738,720,733,23.473,22.893,23.314,738,720,733,1450601.819,45611273,0.087,0,0,0,0,16283.434,512000
512000,1024,-1,snappy,1,16384,20,2462,300117.233294,293.08,108.44,312,110,165,179,187,10692.446,15431,0,0,33554432,0,0,33554432,0,0,0.087,0,0,4,0.126,4,6714.259,211714,0.006,4754.662,0.018,13843.255,561316296,192792054,1.485,137.194,4326,1452070.783,45788148,0,0,0,0,102.043,187,0,0,16293.279,512000,1110,1110,237.257,1.826,15,68.595,21168.816,30917,2163,0,68.597,2163,1278.028,40548,0,2253.261,2219.258,2240.109,70820,69718,70382,492456.683,477361.663,487205.536,15478406,14996794,15312870,1.744,1.883,1.853,15,14,14,23.002,22.854,22.908,21408.584,20886.9,21267.875,30914,30917,30341,723,718,720,23.003,22.855,22.916,723,718,720,1453312.478,45667438,0.087,0,0,0,0,16293.798,512000
512000,1024,-1,snappy,1,16384,150,2496,296467.863347,289.52,160.68,306,155,258,274,283,10716.714,15430,0,0,33554432,0,0,33554432,0,0,0.087,0,0,4,0.126,4,6669.582,210472,0.006,5409.199,0.018,16071.156,571876012,192480932,1.51,135.374,4272,1449118.864,45729844,0,0,0,0,149.673,283,0,0,16279.809,512000,1110,1110,240.263,1.855,21,67.687,21409.103,30914,2136,0,67.687,2136,1120.827,35584,0,2223.098,2273.811,2170.605,69932,71500,68246,484435.134,494558.563,475114.362,15238876,15551394,14939496,1.792,1.876,1.899,21,11,10,22.602,23.12,22.135,21433.018,21391.188,21464.793,30342,30342,30914,711,727,696,22.602,23.12,22.137,711,727,696,1450295.208,45610334,0.087,0,0,0,0,16280.327,512000
512000,1024,-1,snappy,1,16384,1000,2636,275268.817204,268.82,122.15,324,125,187,197,203,9453.826,15430,0,0,33554432,0,0,33554432,0,0,0.09,0,0,4,0.126,4,7605.428,240978,0.006,4466.216,0.02,14332.441,625381742,194878855,1.63,156.089,4946,1454331.966,46083417,0,0,0,0,113.37,202,0,0,16220.497,512000,1110,1110,207.455,1.732,14,78.045,18634.621,30342,2473,0,78.047,2473,1368.652,43634,0,2530.258,2461.275,2617.832,79860,77700,82624,484985.682,480131.247,494603.618,15310028,15159664,15613647,1.633,1.83,1.736,13,13,14,26.197,25.052,27.021,18512.73,19165.188,18304.393,30342,30341,29769,827,791,853,26.203,25.057,27.026,827,791,853,1455632.841,45945595,0.09,0,0,0,0,16221.011,512000
512000,1024,-1,snappy,1,1048576,0,2079,400625.978091,391.24,48.82,303,30,152,184,193,182267.155,959804,0,0,33554432,0,0,33554432,0,0,0.084,0,0,4,0.128,4,531.548,16554,0.002,3224.027,0.019,26996.185,596183744,71199423,1.096,15.476,482,1393242.647,43391149,0,0,0,0,16.013,167,0,0,16496.44,512000,1110,1110,2169.492,8.322,37,7.738,180046.261,959852,241,0,7.738,241,704.816,22084,0,174.364,163.123,170.351,5410,5064,5286,423422.581,460497.81,514268.57,13137109,14295694,15958268,7.185,8.566,9.253,28,35,37,2.643,2.48,2.578,160208.646,185658.364,199478.35,776483,959852,854877,82,77,80,2.643,2.48,2.578,82,77,80,1397718.23,43379583,0.084,0,0,0,0,16496.971,512000
512000,1024,-1,snappy,1,1048576,20,1984,423140.495868,413.22,54.26,332,20,258,305,331,124432.928,398217,0,0,33554432,0,0,33554432,0.001,27651251,0.088,0,0,4,0.128,4,753.472,23384,0.003,5109.147,0.014,26817.456,436454104,83151367,0.986,22.554,700,1399790.759,43443906,0,0,0,0,42.533,319,0,0,16563.683,512000,1110,1110,1484.058,6.667,18,11.277,124125.446,398265,350,0,11.277,350,521.184,16275,0,218.578,264.241,248.187,6758,8164,7668,414429.893,507611.28,483567.291,12812929,15687219,14943680,6.505,6.635,6.839,16,18,17,3.299,4.11,3.851,125616.951,123521.409,125577.143,388339,371301,398265,102,127,119,3.299,4.111,3.852,102,127,119,1404952.831,43427092,0.088,0,0,0,0,16564.219,512000
512000,1024,-1,snappy,1,1048576,150,1926,442906.574394,432.53,64.4,334,41,198,213,215,213616.025,1019300,0,0,33554432,0,0,33554432,0,0,0.082,0,0,4,0.128,4,464.21,14384,0.003,7194.24,0.013,34916.767,405069411,83460379,0.937,13.296,412,1399746.313,43373939,0,0,0,0,40.936,206,0,0,16592.669,512000,1110,1110,2547.264,10.766,48,6.648,210553.102,1019348,206,0,6.648,206,372.065,11601,0,122.218,156.12,162.197,3772,4816,5002,432165.927,482699.559,490991.28,13337937,14890316,15145608,11.574,10.611,10.333,48,46,37,1.782,2.366,2.464,242507.945,203976.932,199284.316,1019348,959814,815772,55,73,76,1.782,2.366,2.464,55,73,76,1405368.583,43364053,0.082,0,0,0,0,16593.745,512000
512000,1024,-1,snappy,1,1048576,1000,1934,435004.248088,424.81,48.58,333,41,113,147,153,220051.523,959770,0,0,33554432,0,0,33554432,0,0,0.082,0,0,4,0.128,4,451.956,14012,0.002,4406.609,0.015,27646.909,465739830,74233735,0.952,12.902,400,1398521.094,43359748,0,0,0,0,32.655,139,0,0,16583.533,512000,1110,1110,2625.641,10.805,37,6.451,216798.74,959818,200,0,6.451,200,540.005,16846,0,130.24,155.959,142.028,4020,4816,4382,469626.061,537788.09,397095.769,14495478,16607434,12256758,11.655,11.375,9.415,37,37,37,1.911,2.364,2.138,245686.068,227499.096,185708.455,959818,858630,858599,59,73,66,1.911,2.364,2.139,59,73,66,1404144.398,43350150,0.082,0,0,0,0,16584.07,512000
512000,1024,-1,snappy,1,9437184,0,2495,300645.918967,293.6,94.48,308,81,191,222,234,338614.078,1932192,0,0,33554432,0,0,33554432,0.012,375993914,0.095,0,0,4,0.126,4,310.135,9786,0.003,2860.009,0.032,34083.852,1017880155,85411323,1.507,8.429,266,1373715.553,43348968,0,0,0,0,16.828,192,0,0,16282.398,512000,1110,1110,4000,12.664,69,4.215,325932.09,1932240,133,0,4.215,133,940.717,29864,0,88.071,101.918,96.014,2770,3204,3018,50759.276,1268758.636,59339.738,1596430,39887234,1865226,3.641,28.565,3.837,16,69,20,1.272,1.495,1.4,39910.75,848664.553,42391.5,334429,1932240,379993,40,47,44,1.272,1.495,1.4,40,47,44,1378362.283,43342602,0.095,0,0,0,0,16282.398,512000
512000,1024,-1,snappy,1,9437184,20,2039,403149.606299,393.7,43.62,345,42,60,85,88,773109.839,999878,0,0,33554432,0,0,33554432,0.01,321711917,0.082,0,0,4,0.128,4,171.158,5322,0.002,157086.119,0.024,2102670.587,759064082,56708089,1.037,3.923,122,1392412.317,43297061,0,0,0,0,16.268,57,0,0,16539.605,512000,1110,1110,9142.857,29.214,46,1.962,709787.885,999926,61,0,1.962,61,11.538,361,0,45.408,51.591,49.548,1406,1592,1530,399652.424,550053.762,451745.126,12374438,16973559,13948986,27.765,31.4,28.211,41,45,46,0.581,0.681,0.648,687468.778,808264.714,697449.3,986500,999926,999925,18,21,20,0.581,0.681,0.648,18,21,20,1398615.765,43294151,0.082,0,0,0,0,16540.139,512000
