success,size,topic,acks,compression,inflight,batch,linger,time,rate,latency
1,256,test-snappy,0,snappy,1,8192,50,1978,208.64,0.30
1,256,test-snappy,0,snappy,1,8192,100,1973,209.15,0.38
1,256,test-snappy,0,snappy,1,8192,150,1912,218.99,0.40
1,256,test-snappy,0,snappy,1,8192,200,1932,216.22,0.29
1,256,test-snappy,0,snappy,1,8192,300,1938,215.31,1.16
1,256,test-snappy,0,snappy,1,8192,500,1942,214.95,1.44
1,256,test-snappy,0,snappy,1,8192,700,1975,208.13,0.33
1,256,test-snappy,0,snappy,1,8192,1000,1971,209.32,1.10
1,256,test-snappy,0,snappy,1,16384,0,2088,191.33,0.25
1,256,test-snappy,0,snappy,1,16384,20,1823,235.94,0.70
1,256,test-snappy,0,snappy,1,16384,50,1864,229.19,0.48
1,256,test-snappy,0,snappy,1,16384,100,1857,230.42,0.73
1,256,test-snappy,0,snappy,1,16384,150,1848,231.88,0.39
1,256,test-snappy,0,snappy,1,16384,200,1883,231.46,0.42
1,256,test-snappy,0,snappy,1,16384,300,1894,228.98,0.38
1,256,test-snappy,0,snappy,1,16384,500,1850,233.15,0.66
1,256,test-snappy,0,snappy,1,16384,700,1854,231.46,0.62
1,256,test-snappy,0,snappy,1,16384,1000,1826,236.38,0.42
1,256,test-snappy,0,snappy,1,32768,0,2111,191.47,0.17
1,256,test-snappy,0,snappy,1,32768,20,1814,241.51,0.76
1,256,test-snappy,0,snappy,1,32768,50,1824,237.26,0.70
1,256,test-snappy,0,snappy,1,32768,100,1796,244.04,0.71
1,256,test-snappy,0,snappy,1,32768,150,1808,240.38,0.69
1,256,test-snappy,0,snappy,1,32768,200,1839,237.48,0.73
1,256,test-snappy,0,snappy,1,32768,300,1798,241.97,0.99
1,256,test-snappy,0,snappy,1,32768,500,1779,245.21,0.87
1,256,test-snappy,0,snappy,1,32768,700,1822,237.70,0.75
1,256,test-snappy,0,snappy,1,32768,1000,1846,238.81,0.69
1,256,test-snappy,0,snappy,1,65536,0,2155,182.47,0.15
1,256,test-snappy,0,snappy,1,65536,20,1828,240.60,1.16
1,256,test-snappy,0,snappy,1,65536,50,1829,241.74,1.18
1,256,test-snappy,0,snappy,1,65536,100,1809,244.74,1.19
1,256,test-snappy,0,snappy,1,65536,150,1820,243.11,1.13
1,256,test-snappy,0,snappy,1,65536,200,1848,237.26,1.19
1,256,test-snappy,0,snappy,1,65536,300,1796,242.19,1.27
1,256,test-snappy,0,snappy,1,65536,500,1782,245.68,1.18
1,256,test-snappy,0,snappy,1,65536,700,1809,245.45,1.22
1,256,test-snappy,0,snappy,1,65536,1000,1794,244.74,1.21
1,256,test-snappy,0,snappy,1,131072,0,2121,187.41,0.16
1,256,test-snappy,0,snappy,1,131072,20,1810,240.60,2.15
1,256,test-snappy,0,snappy,1,131072,50,1797,242.88,2.10
1,256,test-snappy,0,snappy,1,131072,100,1804,244.74,2.13
1,256,test-snappy,0,snappy,1,131072,150,1830,240.83,2.07
1,256,test-snappy,0,snappy,1,131072,200,1832,241.74,2.05
1,256,test-snappy,0,snappy,1,131072,300,1821,238.36,2.13
1,256,test-snappy,0,snappy,1,131072,500,1808,240.38,2.06
1,256,test-snappy,0,snappy,1,131072,700,1792,244.98,2.29
1,256,test-snappy,0,snappy,1,131072,1000,1784,244.98,2.03
1,256,test-snappy,0,snappy,1,524288,0,2062,193.94,0.16
1,256,test-snappy,0,snappy,1,524288,20,1840,239.48,4.70
1,256,test-snappy,0,snappy,1,524288,50,1850,238.58,5.94
1,256,test-snappy,0,snappy,1,524288,100,1805,247.58,5.41
1,256,test-snappy,0,snappy,1,524288,150,1808,242.19,5.56
1,256,test-snappy,0,snappy,1,524288,200,1858,236.38,5.88
1,256,test-snappy,0,snappy,1,524288,300,1821,239.48,5.12
1,256,test-snappy,0,snappy,1,524288,500,1869,233.36,5.31
1,256,test-snappy,0,snappy,1,524288,700,1852,239.93,5.54
1,256,test-snappy,0,snappy,1,524288,1000,1818,239.93,6.06
1,256,test-snappy,0,snappy,1,1048576,0,2153,183.78,0.15
1,256,test-snappy,0,snappy,1,1048576,20,1754,254.22,3.94
1,256,test-snappy,0,snappy,1,1048576,50,1842,238.58,4.65
1,256,test-snappy,0,snappy,1,1048576,100,1759,251.72,4.03
1,256,test-snappy,0,snappy,1,1048576,150,1759,251.47,4.11
1,256,test-snappy,0,snappy,1,1048576,200,1772,250.73,4.51
1,256,test-snappy,0,snappy,1,1048576,300,1815,245.92,4.22
1,256,test-snappy,0,snappy,1,1048576,500,1777,249.51,4.22
1,256,test-snappy,0,snappy,1,1048576,700,1759,251.97,4.29
1,256,test-snappy,0,snappy,1,1048576,1000,1834,243.35,4.79
1,256,test-snappy,0,snappy,1,2097152,0,2085,191.04,0.15
1,256,test-snappy,0,snappy,1,2097152,20,1749,254.22,5.15
1,256,test-snappy,0,snappy,1,2097152,50,1753,255.49,5.48
1,256,test-snappy,0,snappy,1,2097152,100,1798,250.00,5.78
1,256,test-snappy,0,snappy,1,2097152,150,1787,250.49,5.33
1,256,test-snappy,0,snappy,1,2097152,200,1780,249.76,5.19
1,256,test-snappy,0,snappy,1,2097152,300,1790,245.68,6.03
1,256,test-snappy,0,snappy,1,2097152,500,1772,249.27,5.84
1,256,test-snappy,0,snappy,1,2097152,700,1811,246.87,5.45
1,256,test-snappy,0,snappy,1,2097152,1000,1768,250.98,5.23
1,256,test-snappy,0,snappy,1,4194304,0,2146,182.99,0.14
1,256,test-snappy,0,snappy,1,4194304,20,1794,245.21,9.02
1,256,test-snappy,0,snappy,1,4194304,50,1771,250.24,9.43
1,256,test-snappy,0,snappy,1,4194304,100,1782,248.06,10.22
1,256,test-snappy,0,snappy,1,4194304,150,1766,252.47,9.47
1,256,test-snappy,0,snappy,1,4194304,200,1831,241.05,10.25
1,256,test-snappy,0,snappy,1,4194304,300,1811,246.15,10.08
1,256,test-snappy,0,snappy,1,4194304,500,1820,244.98,10.60
1,256,test-snappy,0,snappy,1,4194304,700,1784,250.49,10.41
1,256,test-snappy,0,snappy,1,4194304,1000,1782,246.87,9.94
1,256,test-snappy,0,snappy,1,8388608,0,2108,190.76,0.14
1,256,test-snappy,0,snappy,1,8388608,20,1826,242.42,16.65
1,256,test-snappy,0,snappy,1,8388608,50,1802,242.65,18.87
1,256,test-snappy,0,snappy,1,8388608,100,1826,243.81,19.78
1,256,test-snappy,0,snappy,1,8388608,150,1829,241.97,18.98
1,256,test-snappy,0,snappy,1,8388608,200,1832,241.97,20.73
1,256,test-snappy,0,snappy,1,8388608,300,1804,242.19,19.83
1,256,test-snappy,0,snappy,1,8388608,500,1867,240.38,20.33
1,256,test-snappy,0,snappy,1,8388608,700,1854,237.26,19.85
1,256,test-snappy,0,snappy,1,8388608,1000,1814,240.83,19.79
0,256,test-snappy,0,snappy,5,0,0,15333,-1,-1

0,256,test-snappy,0,snappy,5,0,20,15333,-1,-1

0,256,test-snappy,0,snappy,5,0,50,15332,-1,-1

0,256,test-snappy,0,snappy,5,0,100,15353,-1,-1

0,256,test-snappy,0,snappy,5,0,150,15333,-1,-1

0,256,test-snappy,0,snappy,5,0,200,15334,-1,-1

0,256,test-snappy,0,snappy,5,0,300,15333,-1,-1

0,256,test-snappy,0,snappy,5,0,500,15339,-1,-1

0,256,test-snappy,0,snappy,5,0,700,15332,-1,-1

0,256,test-snappy,0,snappy,5,0,1000,15334,-1,-1

0,256,test-snappy,0,snappy,5,512,0,15332,-1,-1

0,256,test-snappy,0,snappy,5,512,20,15333,-1,-1

0,256,test-snappy,0,snappy,5,512,50,15332,-1,-1

0,256,test-snappy,0,snappy,5,512,100,15332,-1,-1

0,256,test-snappy,0,snappy,5,512,150,15332,-1,-1

0,256,test-snappy,0,snappy,5,512,200,15333,-1,-1

0,256,test-snappy,0,snappy,5,512,300,15333,-1,-1

0,256,test-snappy,0,snappy,5,512,500,15333,-1,-1

0,256,test-snappy,0,snappy,5,512,700,15333,-1,-1

0,256,test-snappy,0,snappy,5,512,1000,15331,-1,-1

1,256,test-snappy,0,snappy,5,1024,0,3224,105.13,469.54
1,256,test-snappy,0,snappy,5,1024,20,3354,99.15,549.42
1,256,test-snappy,0,snappy,5,1024,50,3017,113.98,334.53
1,256,test-snappy,0,snappy,5,1024,100,3147,107.47,418.47
1,256,test-snappy,0,snappy,5,1024,150,3010,114.54,310.74
1,256,test-snappy,0,snappy,5,1024,200,3118,109.92,360.81
1,256,test-snappy,0,snappy,5,1024,300,3088,110.77,327.96
1,256,test-snappy,0,snappy,5,1024,500,3307,100.87,538.07
1,256,test-snappy,0,snappy,5,1024,700,3289,102.07,507.32
1,256,test-snappy,0,snappy,5,1024,1000,3011,117.65,306.67
1,256,test-snappy,0,snappy,5,8192,0,2235,172.62,0.59
1,256,test-snappy,0,snappy,5,8192,20,1978,208.98,0.33
1,256,test-snappy,0,snappy,5,8192,50,1975,212.80,0.26
1,256,test-snappy,0,snappy,5,8192,100,2002,207.29,0.77
1,256,test-snappy,0,snappy,5,8192,150,1976,210.01,0.31
1,256,test-snappy,0,snappy,5,8192,200,1959,212.45,0.33
1,256,test-snappy,0,snappy,5,8192,300,1922,217.50,1.09
1,256,test-snappy,0,snappy,5,8192,500,1986,206.62,0.43
1,256,test-snappy,0,snappy,5,8192,700,1994,204.80,1.03
1,256,test-snappy,0,snappy,5,8192,1000,2037,203.01,0.40
1,256,test-snappy,0,snappy,5,16384,0,2101,192.48,0.22
1,256,test-snappy,0,snappy,5,16384,20,1822,237.04,0.86
1,256,test-snappy,0,snappy,5,16384,50,1828,237.70,0.43
1,256,test-snappy,0,snappy,5,16384,100,1851,231.67,0.70
1,256,test-snappy,0,snappy,5,16384,150,1860,233.79,0.41
1,256,test-snappy,0,snappy,5,16384,200,1894,224.17,0.69
1,256,test-snappy,0,snappy,5,16384,300,1842,237.04,0.38
1,256,test-snappy,0,snappy,5,16384,500,1866,227.56,0.43
1,256,test-snappy,0,snappy,5,16384,700,1836,235.08,0.65
1,256,test-snappy,0,snappy,5,16384,1000,1921,222.42,0.45
1,256,test-snappy,0,snappy,5,32768,0,2039,198.45,0.24
1,256,test-snappy,0,snappy,5,32768,20,1813,239.25,0.71
1,256,test-snappy,0,snappy,5,32768,50,1793,243.58,0.69
1,256,test-snappy,0,snappy,5,32768,100,1791,247.10,0.71
1,256,test-snappy,0,snappy,5,32768,150,1770,247.34,0.68
1,256,test-snappy,0,snappy,5,32768,200,1872,233.15,0.72
1,256,test-snappy,0,snappy,5,32768,300,1835,236.16,0.73
1,256,test-snappy,0,snappy,5,32768,500,1818,241.97,0.66
1,256,test-snappy,0,snappy,5,32768,700,1811,240.38,0.63
1,256,test-snappy,0,snappy,5,32768,1000,1795,242.65,0.98
1,256,test-snappy,0,snappy,5,65536,0,2089,194.68,0.15
1,256,test-snappy,0,snappy,5,65536,20,1766,251.97,1.10
1,256,test-snappy,0,snappy,5,65536,50,1783,246.15,1.17
1,256,test-snappy,0,snappy,5,65536,100,1785,245.92,1.42
1,256,test-snappy,0,snappy,5,65536,150,1800,244.51,1.21
1,256,test-snappy,0,snappy,5,65536,200,1783,247.10,1.35
1,256,test-snappy,0,snappy,5,65536,300,1805,239.03,1.22
1,256,test-snappy,0,snappy,5,65536,500,1809,243.11,1.24
1,256,test-snappy,0,snappy,5,65536,700,1808,241.28,1.24
1,256,test-snappy,0,snappy,5,65536,1000,1795,244.04,1.20
1,256,test-snappy,0,snappy,5,131072,0,2074,194.97,0.18
1,256,test-snappy,0,snappy,5,131072,20,1803,243.58,2.14
1,256,test-snappy,0,snappy,5,131072,50,1782,246.15,2.05
1,256,test-snappy,0,snappy,5,131072,100,1872,232.09,2.21
1,256,test-snappy,0,snappy,5,131072,150,1845,235.51,2.01
1,256,test-snappy,0,snappy,5,131072,200,1831,241.97,2.03
1,256,test-snappy,0,snappy,5,131072,300,1779,247.82,2.21
1,256,test-snappy,0,snappy,5,131072,500,1790,247.34,2.11
1,256,test-snappy,0,snappy,5,131072,700,1777,247.58,2.03
1,256,test-snappy,0,snappy,5,131072,1000,1782,245.68,2.39
1,256,test-snappy,0,snappy,5,524288,0,2186,181.56,0.14
1,256,test-snappy,0,snappy,5,524288,20,1833,240.83,5.32
1,256,test-snappy,0,snappy,5,524288,50,1866,238.81,4.98
1,256,test-snappy,0,snappy,5,524288,100,1771,250.00,5.17
1,256,test-snappy,0,snappy,5,524288,150,1791,246.15,4.86
1,256,test-snappy,0,snappy,5,524288,200,1845,234.22,6.06
1,256,test-snappy,0,snappy,5,524288,300,1873,234.65,5.33
1,256,test-snappy,0,snappy,5,524288,500,1751,254.73,5.10
1,256,test-snappy,0,snappy,5,524288,700,1866,231.67,5.60
1,256,test-snappy,0,snappy,5,524288,1000,1866,235.73,5.28
1,256,test-snappy,0,snappy,5,1048576,0,2072,192.63,0.18
1,256,test-snappy,0,snappy,5,1048576,20,1775,249.76,4.33
1,256,test-snappy,0,snappy,5,1048576,50,1777,252.71,4.76
1,256,test-snappy,0,snappy,5,1048576,100,1790,246.87,4.04
1,256,test-snappy,0,snappy,5,1048576,150,1765,250.73,4.67
1,256,test-snappy,0,snappy,5,1048576,200,1798,243.35,4.13
1,256,test-snappy,0,snappy,5,1048576,300,1789,246.63,4.49
1,256,test-snappy,0,snappy,5,1048576,500,1760,252.47,3.97
1,256,test-snappy,0,snappy,5,1048576,700,1755,253.47,4.28
1,256,test-snappy,0,snappy,5,1048576,1000,1828,243.35,4.55
1,256,test-snappy,0,snappy,5,2097152,0,2054,197.68,0.18
1,256,test-snappy,0,snappy,5,2097152,20,1753,254.47,4.97
1,256,test-snappy,0,snappy,5,2097152,50,1742,255.74,5.59
1,256,test-snappy,0,snappy,5,2097152,100,1779,251.97,5.77
1,256,test-snappy,0,snappy,5,2097152,150,1782,246.87,5.12
1,256,test-snappy,0,snappy,5,2097152,200,1741,256.51,5.20
1,256,test-snappy,0,snappy,5,2097152,300,1832,239.48,5.38
1,256,test-snappy,0,snappy,5,2097152,500,1805,246.15,5.09
1,256,test-snappy,0,snappy,5,2097152,700,1807,245.92,5.55
1,256,test-snappy,0,snappy,5,2097152,1000,1790,246.63,5.67
1,256,test-snappy,0,snappy,5,4194304,0,2099,192.34,0.15
1,256,test-snappy,0,snappy,5,4194304,20,1810,240.60,9.18
1,256,test-snappy,0,snappy,5,4194304,50,1824,242.42,9.49
1,256,test-snappy,0,snappy,5,4194304,100,1791,248.54,9.58
1,256,test-snappy,0,snappy,5,4194304,150,1856,238.36,10.66
1,256,test-snappy,0,snappy,5,4194304,200,1791,246.15,10.37
1,256,test-snappy,0,snappy,5,4194304,300,1815,244.27,10.06
1,256,test-snappy,0,snappy,5,4194304,500,1792,252.47,9.93
1,256,test-snappy,0,snappy,5,4194304,700,1753,254.47,9.53
1,256,test-snappy,0,snappy,5,4194304,1000,1783,246.63,9.93
1,256,test-snappy,0,snappy,5,8388608,0,2019,201.57,0.16
1,256,test-snappy,0,snappy,5,8388608,20,1790,246.63,16.83
1,256,test-snappy,0,snappy,5,8388608,50,1860,235.94,19.16
1,256,test-snappy,0,snappy,5,8388608,100,1833,243.35,19.21
1,256,test-snappy,0,snappy,5,8388608,150,1843,236.38,19.25
1,256,test-snappy,0,snappy,5,8388608,200,1847,233.36,19.97
1,256,test-snappy,0,snappy,5,8388608,300,1823,240.15,20.04
1,256,test-snappy,0,snappy,5,8388608,500,1780,250.00,19.00
1,256,test-snappy,0,snappy,5,8388608,700,1790,245.21,19.45
1,256,test-snappy,0,snappy,5,8388608,1000,1834,235.51,20.35
0,256,test-snappy,1,snappy,1,0,0,15332,-1,-1

0,256,test-snappy,1,snappy,1,0,20,15334,-1,-1

0,256,test-snappy,1,snappy,1,0,50,15334,-1,-1

0,256,test-snappy,1,snappy,1,0,100,15333,-1,-1

0,256,test-snappy,1,snappy,1,0,150,15333,-1,-1

0,256,test-snappy,1,snappy,1,0,200,15333,-1,-1

0,256,test-snappy,1,snappy,1,0,300,15350,-1,-1

0,256,test-snappy,1,snappy,1,0,500,15333,-1,-1

0,256,test-snappy,1,snappy,1,0,700,15334,-1,-1

0,256,test-snappy,1,snappy,1,0,1000,15332,-1,-1

0,256,test-snappy,1,snappy,1,512,0,15332,-1,-1

0,256,test-snappy,1,snappy,1,512,20,15332,-1,-1

0,256,test-snappy,1,snappy,1,512,50,15333,-1,-1

0,256,test-snappy,1,snappy,1,512,100,15331,-1,-1

0,256,test-snappy,1,snappy,1,512,150,15357,-1,-1

0,256,test-snappy,1,snappy,1,512,200,15334,-1,-1

0,256,test-snappy,1,snappy,1,512,300,15333,-1,-1

0,256,test-snappy,1,snappy,1,512,500,15334,-1,-1

0,256,test-snappy,1,snappy,1,512,700,15334,-1,-1

0,256,test-snappy,1,snappy,1,512,1000,15335,-1,-1

1,256,test-snappy,1,snappy,1,1024,0,6709,43.12,1774.82
1,256,test-snappy,1,snappy,1,1024,20,7122,40.29,1828.61
1,256,test-snappy,1,snappy,1,1024,50,6382,45.77,1682.38
1,256,test-snappy,1,snappy,1,1024,100,6606,43.79,1699.88
1,256,test-snappy,1,snappy,1,1024,150,6708,43.27,1775.61
1,256,test-snappy,1,snappy,1,1024,200,7211,39.94,1827.83
1,256,test-snappy,1,snappy,1,1024,300,7289,39.32,1815.68
1,256,test-snappy,1,snappy,1,1024,500,6726,43.00,1694.99
1,256,test-snappy,1,snappy,1,1024,700,7020,40.98,1819.62
1,256,test-snappy,1,snappy,1,1024,1000,6649,43.74,1740.41
1,256,test-snappy,1,snappy,1,8192,0,2260,170.21,7.99
1,256,test-snappy,1,snappy,1,8192,20,2165,181.82,5.37
1,256,test-snappy,1,snappy,1,8192,50,2139,184.97,8.63
1,256,test-snappy,1,snappy,1,8192,100,2126,186.45,8.67
1,256,test-snappy,1,snappy,1,8192,150,2124,190.62,5.72
1,256,test-snappy,1,snappy,1,8192,200,2088,191.76,4.20
1,256,test-snappy,1,snappy,1,8192,300,2098,189.77,6.23
1,256,test-snappy,1,snappy,1,8192,500,2149,183.12,3.07
1,256,test-snappy,1,snappy,1,8192,700,2041,199.07,4.05
1,256,test-snappy,1,snappy,1,8192,1000,2100,191.33,4.89
1,256,test-snappy,1,snappy,1,16384,0,2056,195.42,2.47
1,256,test-snappy,1,snappy,1,16384,20,1929,217.50,1.92
1,256,test-snappy,1,snappy,1,16384,50,1984,212.80,1.92
1,256,test-snappy,1,snappy,1,16384,100,2000,210.35,3.47
1,256,test-snappy,1,snappy,1,16384,150,1948,214.05,2.01
1,256,test-snappy,1,snappy,1,16384,200,1918,219.18,2.65
1,256,test-snappy,1,snappy,1,16384,300,1918,218.62,2.52
1,256,test-snappy,1,snappy,1,16384,500,1952,212.98,2.65
1,256,test-snappy,1,snappy,1,16384,700,1949,214.77,3.69
1,256,test-snappy,1,snappy,1,16384,1000,1896,226.95,2.78
1,256,test-snappy,1,snappy,1,32768,0,1996,205.95,2.03
1,256,test-snappy,1,snappy,1,32768,20,1831,235.29,2.19
1,256,test-snappy,1,snappy,1,32768,50,1897,227.96,2.01
1,256,test-snappy,1,snappy,1,32768,100,1824,236.60,2.00
1,256,test-snappy,1,snappy,1,32768,150,1820,238.14,3.07
1,256,test-snappy,1,snappy,1,32768,200,1862,231.05,2.00
1,256,test-snappy,1,snappy,1,32768,300,1802,242.88,2.03
1,256,test-snappy,1,snappy,1,32768,500,1816,239.03,3.37
1,256,test-snappy,1,snappy,1,32768,700,1881,224.56,2.17
1,256,test-snappy,1,snappy,1,32768,1000,1896,227.76,2.00
1,256,test-snappy,1,snappy,1,65536,0,1932,218.24,3.05
1,256,test-snappy,1,snappy,1,65536,20,1822,239.25,3.90
1,256,test-snappy,1,snappy,1,65536,50,1806,240.83,3.29
1,256,test-snappy,1,snappy,1,65536,100,1809,240.15,3.16
1,256,test-snappy,1,snappy,1,65536,150,1928,220.88,3.07
1,256,test-snappy,1,snappy,1,65536,200,1883,223.97,3.33
1,256,test-snappy,1,snappy,1,65536,300,1863,233.36,3.24
1,256,test-snappy,1,snappy,1,65536,500,1797,242.88,3.17
1,256,test-snappy,1,snappy,1,65536,700,1839,239.70,3.60
1,256,test-snappy,1,snappy,1,65536,1000,1869,229.39,3.37
1,256,test-snappy,1,snappy,1,131072,0,1884,224.36,4.48
1,256,test-snappy,1,snappy,1,131072,20,1846,239.25,5.24
1,256,test-snappy,1,snappy,1,131072,50,1785,246.87,5.54
1,256,test-snappy,1,snappy,1,131072,100,1825,241.74,4.81
1,256,test-snappy,1,snappy,1,131072,150,1884,225.35,4.37
1,256,test-snappy,1,snappy,1,131072,200,1820,239.93,5.04
1,256,test-snappy,1,snappy,1,131072,300,1846,239.03,5.48
1,256,test-snappy,1,snappy,1,131072,500,1901,226.35,5.37
1,256,test-snappy,1,snappy,1,131072,700,1817,238.58,5.26
1,256,test-snappy,1,snappy,1,131072,1000,1830,238.36,5.54
1,256,test-snappy,1,snappy,1,524288,0,1945,214.59,4.76
1,256,test-snappy,1,snappy,1,524288,20,1861,236.38,11.77
1,256,test-snappy,1,snappy,1,524288,50,1838,235.51,12.09
1,256,test-snappy,1,snappy,1,524288,100,1813,241.51,11.47
1,256,test-snappy,1,snappy,1,524288,150,1881,230.01,11.94
1,256,test-snappy,1,snappy,1,524288,200,1847,233.58,12.77
1,256,test-snappy,1,snappy,1,524288,300,1879,232.09,12.76
1,256,test-snappy,1,snappy,1,524288,500,1803,242.65,11.07
1,256,test-snappy,1,snappy,1,524288,700,1837,235.08,10.59
1,256,test-snappy,1,snappy,1,524288,1000,1823,240.83,12.84
1,256,test-snappy,1,snappy,1,1048576,0,1962,215.31,18.02
1,256,test-snappy,1,snappy,1,1048576,20,1770,250.73,9.44
1,256,test-snappy,1,snappy,1,1048576,50,1782,247.34,10.13
1,256,test-snappy,1,snappy,1,1048576,100,1808,247.34,9.96
1,256,test-snappy,1,snappy,1,1048576,150,1804,243.58,9.82
1,256,test-snappy,1,snappy,1,1048576,200,1805,243.58,9.55
1,256,test-snappy,1,snappy,1,1048576,300,1803,247.58,10.22
1,256,test-snappy,1,snappy,1,1048576,500,1803,243.58,10.39
1,256,test-snappy,1,snappy,1,1048576,700,1818,244.74,9.34
1,256,test-snappy,1,snappy,1,1048576,1000,1787,248.30,10.40
1,256,test-snappy,1,snappy,1,2097152,0,1938,215.13,11.48
1,256,test-snappy,1,snappy,1,2097152,20,1823,244.98,11.79
1,256,test-snappy,1,snappy,1,2097152,50,1762,252.96,11.90
1,256,test-snappy,1,snappy,1,2097152,100,1814,239.25,12.53
1,256,test-snappy,1,snappy,1,2097152,150,1840,237.92,12.91
1,256,test-snappy,1,snappy,1,2097152,200,1816,247.34,12.01
1,256,test-snappy,1,snappy,1,2097152,300,1789,246.39,12.45
1,256,test-snappy,1,snappy,1,2097152,500,1850,237.04,13.36
1,256,test-snappy,1,snappy,1,2097152,700,1790,247.34,12.06
1,256,test-snappy,1,snappy,1,2097152,1000,1786,251.97,12.04
1,256,test-snappy,1,snappy,1,4194304,0,1908,223.00,12.70
1,256,test-snappy,1,snappy,1,4194304,20,1813,239.48,19.04
1,256,test-snappy,1,snappy,1,4194304,50,1844,238.36,18.97
1,256,test-snappy,1,snappy,1,4194304,100,1836,238.58,19.68
1,256,test-snappy,1,snappy,1,4194304,150,1809,241.05,19.43
1,256,test-snappy,1,snappy,1,4194304,200,1812,243.35,20.11
1,256,test-snappy,1,snappy,1,4194304,300,1817,238.81,19.28
1,256,test-snappy,1,snappy,1,4194304,500,1847,239.48,19.50
1,256,test-snappy,1,snappy,1,4194304,700,1799,244.51,19.94
1,256,test-snappy,1,snappy,1,4194304,1000,1831,239.25,19.24
1,256,test-snappy,1,snappy,1,8388608,0,1955,212.62,21.65
1,256,test-snappy,1,snappy,1,8388608,20,1833,236.16,31.20
1,256,test-snappy,1,snappy,1,8388608,50,1865,232.09,30.40
1,256,test-snappy,1,snappy,1,8388608,100,1842,234.65,37.56
1,256,test-snappy,1,snappy,1,8388608,150,1871,233.15,35.70
1,256,test-snappy,1,snappy,1,8388608,200,1872,233.58,35.64
1,256,test-snappy,1,snappy,1,8388608,300,1875,229.60,35.09
1,256,test-snappy,1,snappy,1,8388608,500,1878,226.55,36.98
1,256,test-snappy,1,snappy,1,8388608,700,1866,230.63,37.43
1,256,test-snappy,1,snappy,1,8388608,1000,1894,226.55,37.55
0,256,test-snappy,1,snappy,5,0,0,15333,-1,-1

0,256,test-snappy,1,snappy,5,0,20,15338,-1,-1

0,256,test-snappy,1,snappy,5,0,50,15333,-1,-1

0,256,test-snappy,1,snappy,5,0,100,15332,-1,-1

0,256,test-snappy,1,snappy,5,0,150,15334,-1,-1

0,256,test-snappy,1,snappy,5,0,200,15348,-1,-1

0,256,test-snappy,1,snappy,5,0,300,15337,-1,-1

0,256,test-snappy,1,snappy,5,0,500,15334,-1,-1

0,256,test-snappy,1,snappy,5,0,700,15332,-1,-1

0,256,test-snappy,1,snappy,5,0,1000,15335,-1,-1

0,256,test-snappy,1,snappy,5,512,0,15334,-1,-1

0,256,test-snappy,1,snappy,5,512,20,15334,-1,-1

0,256,test-snappy,1,snappy,5,512,50,15334,-1,-1

0,256,test-snappy,1,snappy,5,512,100,15333,-1,-1

0,256,test-snappy,1,snappy,5,512,150,15332,-1,-1

0,256,test-snappy,1,snappy,5,512,200,15333,-1,-1

0,256,test-snappy,1,snappy,5,512,300,15335,-1,-1

0,256,test-snappy,1,snappy,5,512,500,15333,-1,-1

0,256,test-snappy,1,snappy,5,512,700,15334,-1,-1

0,256,test-snappy,1,snappy,5,512,1000,15333,-1,-1

1,256,test-snappy,1,snappy,5,1024,0,4199,75.27,892.54
1,256,test-snappy,1,snappy,5,1024,20,3817,83.96,654.75
1,256,test-snappy,1,snappy,5,1024,50,3899,82.18,746.01
1,256,test-snappy,1,snappy,5,1024,100,4518,68.32,990.29
1,256,test-snappy,1,snappy,5,1024,150,4331,71.91,929.65
1,256,test-snappy,1,snappy,5,1024,200,4408,70.80,959.53
1,256,test-snappy,1,snappy,5,1024,300,4080,77.88,847.89
1,256,test-snappy,1,snappy,5,1024,500,4031,78.48,789.72
1,256,test-snappy,1,snappy,5,1024,700,3737,87.13,668.83
1,256,test-snappy,1,snappy,5,1024,1000,4127,76.42,872.64
1,256,test-snappy,1,snappy,5,8192,0,2054,196.47,2.97
1,256,test-snappy,1,snappy,5,8192,20,2027,205.62,1.71
1,256,test-snappy,1,snappy,5,8192,50,1963,212.27,2.27
1,256,test-snappy,1,snappy,5,8192,100,2020,202.85,1.26
1,256,test-snappy,1,snappy,5,8192,150,2003,204.47,2.98
1,256,test-snappy,1,snappy,5,8192,200,2016,204.96,3.06
1,256,test-snappy,1,snappy,5,8192,300,1965,210.35,1.65
1,256,test-snappy,1,snappy,5,8192,500,1944,215.85,1.46
1,256,test-snappy,1,snappy,5,8192,700,2033,202.53,1.12
1,256,test-snappy,1,snappy,5,8192,1000,1957,211.40,1.47
1,256,test-snappy,1,snappy,5,16384,0,2060,195.57,0.88
1,256,test-snappy,1,snappy,5,16384,20,1867,227.15,1.24
1,256,test-snappy,1,snappy,5,16384,50,1908,223.19,1.94
